protein,ligand,affinity_pred_value,affinity_probability_binary,affinity_pred_value1,affinity_probability_binary1,affinity_pred_value2,affinity_probability_binary2
XP_012561929.1,ach,1.1419850587844849,0.32079169154167175,-0.033408526331186295,0.07962683588266373,2.3173787593841553,0.561956524848938
XP_012561929.1,dop,-0.3484821915626526,0.6621235609054565,-0.5913313627243042,0.7237973213195801,-0.10563303530216217,0.6004498600959778
XP_012561929.1,his,0.03310461342334747,0.6704447269439697,0.31800180673599243,0.6383949518203735,-0.2517925798892975,0.7024945020675659
XP_012561929.1,pea,1.0611337423324585,0.43679559230804443,1.5500552654266357,0.5052000284194946,0.572212278842926,0.3683911859989166
XP_012561929.1,ser,0.35155415534973145,0.2850745618343353,0.18439483642578125,0.3402596116065979,0.5187134742736816,0.22988949716091156
XP_012561929.1,try,0.7228922247886658,0.41766512393951416,0.7815662026405334,0.5327985286712646,0.6642182469367981,0.3025316894054413
XP_012561998.1,ach,0.16281014680862427,0.6628011465072632,-0.32115787267684937,0.4141191840171814,0.6467781662940979,0.9114830493927002
XP_012561998.1,dop,-0.36855822801589966,0.7961524128913879,-0.11438962817192078,0.7538492679595947,-0.6227268576622009,0.8384555578231812
XP_012561998.1,his,-0.7351663112640381,0.9592101573944092,-0.535858154296875,0.9944451451301575,-0.934474527835846,0.9239751696586609
XP_012561998.1,pea,-0.0586276650428772,0.9049198627471924,0.4270772337913513,0.9423390626907349,-0.5443325638771057,0.8675006628036499
XP_012561998.1,ser,-0.27255791425704956,0.7264374494552612,-0.28363120555877686,0.8635867834091187,-0.26148462295532227,0.5892881751060486
XP_012561998.1,try,-0.5602864027023315,0.7999585866928101,-0.5580132007598877,0.8981531858444214,-0.5625596642494202,0.701763927936554
XP_012562020.1,ach,-0.7811001539230347,0.9751855134963989,-1.3607614040374756,0.9647623896598816,-0.20143894851207733,0.9856085777282715
XP_012562020.1,dop,-1.2557843923568726,0.9551049470901489,-1.2202379703521729,0.9666237235069275,-1.2913308143615723,0.9435861110687256
XP_012562020.1,his,-0.5776247382164001,0.9327586889266968,-0.5512730479240417,0.9807954430580139,-0.6039764285087585,0.8847219347953796
XP_012562020.1,pea,0.1810343861579895,0.8628376722335815,0.8552871942520142,0.8981423377990723,-0.49321842193603516,0.827532947063446
XP_012562020.1,ser,-0.9735720157623291,0.8557153940200806,-0.5310937166213989,0.8299986720085144,-1.4160503149032593,0.881432056427002
XP_012562020.1,try,-0.8284565210342407,0.8816074132919312,-0.6387699842453003,0.9296679496765137,-1.0181430578231812,0.8335469365119934
XP_012562068.1,ach,-0.015265285968780518,0.10277433693408966,-0.7637768387794495,0.012841586954891682,0.7332462668418884,0.1927070915699005
XP_012562068.1,dop,-0.35199710726737976,0.47182950377464294,-0.6438997387886047,0.5038778185844421,-0.06009445711970329,0.43978118896484375
XP_012562068.1,his,0.5163400769233704,0.45431917905807495,0.8221677541732788,0.32265928387641907,0.21051239967346191,0.5859790444374084
XP_012562068.1,pea,0.7040403485298157,0.3816322684288025,0.9420291781425476,0.45711714029312134,0.46605154871940613,0.30614739656448364
XP_012562068.1,ser,0.21044085919857025,0.4029746949672699,0.4251655340194702,0.36042073369026184,-0.0042838044464588165,0.44552865624427795
XP_012562068.1,try,0.17893576622009277,0.6212773323059082,0.3993653655052185,0.6906360387802124,-0.041493844240903854,0.551918625831604
XP_012562571.1,ach,0.23677775263786316,0.706673264503479,-0.556602418422699,0.6190119981765747,1.0301579236984253,0.7943345308303833
XP_012562571.1,dop,0.3032136857509613,0.7221025228500366,0.3164719343185425,0.7451763153076172,0.2899554371833801,0.6990286707878113
XP_012562571.1,his,-0.15441422164440155,0.8635905981063843,-0.07303053140640259,0.9405151605606079,-0.2357979118824005,0.7866660356521606
XP_012562571.1,pea,0.9451392889022827,0.7338637113571167,1.4208530187606812,0.8063801527023315,0.4694255590438843,0.6613473296165466
XP_012562571.1,ser,-0.037842895835638046,0.5690808892250061,-0.1000012457370758,0.6529672741889954,0.024315454065799713,0.48519453406333923
XP_012562571.1,try,0.3379187285900116,0.6535062789916992,0.2901052236557007,0.8013575673103333,0.3857322335243225,0.50565505027771
XP_012563056.1,ach,0.5774303674697876,0.7364674806594849,0.053371280431747437,0.5707622766494751,1.1014894247055054,0.9021727442741394
XP_012563056.1,dop,-0.39340609312057495,0.9220917820930481,-0.29876288771629333,0.9167738556861877,-0.48804932832717896,0.9274097084999084
XP_012563056.1,his,-0.2062869817018509,0.9158576726913452,-0.37898629903793335,0.9925440549850464,-0.03358766809105873,0.839171290397644
XP_012563056.1,pea,0.7308789491653442,0.8323553800582886,1.070662260055542,0.8593254685401917,0.3910956382751465,0.8053852915763855
XP_012563056.1,ser,-0.5677490234375,0.8386206030845642,-0.2831769585609436,0.832517683506012,-0.8523210883140564,0.8447235226631165
XP_012563056.1,try,-0.49510979652404785,0.8546985387802124,-0.4332309663295746,0.9114826321601868,-0.5569885969161987,0.7979143857955933
t17782aep,ach,-0.3302276134490967,0.08044110983610153,-1.7542047500610352,0.006253624800592661,1.0937495231628418,0.15462858974933624
t17782aep,dop,0.4777469038963318,0.2840043008327484,0.10962161421775818,0.35165879130363464,0.845872163772583,0.21634982526302338
t17782aep,his,0.890364944934845,0.1505817323923111,1.736899971961975,0.009901570156216621,0.043829888105392456,0.2912618815898895
t17782aep,pea,0.47773903608322144,0.302401602268219,0.4069646894931793,0.4104391038417816,0.5485134124755859,0.19436408579349518
t17782aep,ser,1.5334372520446777,0.19384872913360596,1.2787195444107056,0.20788443088531494,1.7881548404693604,0.17981302738189697
t17782aep,try,1.451586127281189,0.16350157558918,1.400154709815979,0.17577813565731049,1.503017544746399,0.1512250155210495
t18253aep,ach,0.9244965314865112,0.23173686861991882,-0.7216981053352356,0.07051783055067062,2.5706911087036133,0.3929558992385864
t18253aep,dop,0.6170429587364197,0.2308087944984436,0.3063686490058899,0.28331372141838074,0.9277172684669495,0.17830388247966766
t18253aep,his,0.48216167092323303,0.2650127708911896,0.871786892414093,0.09933425486087799,0.09253646433353424,0.43069130182266235
t18253aep,pea,0.7093139886856079,0.4636210799217224,0.8907256126403809,0.6239871978759766,0.5279024243354797,0.30325499176979065
t18253aep,ser,0.8994346261024475,0.22430771589279175,1.1502161026000977,0.28658512234687805,0.6486531496047974,0.16203032433986664
t18253aep,try,0.4940674901008606,0.3486085534095764,0.6232692003250122,0.4526713788509369,0.3648657500743866,0.24454575777053833
t19057aep,ach,0.7485318183898926,0.48581060767173767,0.11883887648582458,0.15989291667938232,1.3782247304916382,0.811728298664093
t19057aep,dop,0.14179766178131104,0.7828500270843506,0.4079374372959137,0.7511968016624451,-0.12434209883213043,0.8145031929016113
t19057aep,his,-0.0646839588880539,0.8555206060409546,0.055706143379211426,0.9371712803840637,-0.1850740611553192,0.7738699913024902
t19057aep,pea,0.8661251068115234,0.5208799839019775,1.5387004613876343,0.48148074746131897,0.1935497224330902,0.5602791905403137
t19057aep,ser,-0.40235817432403564,0.6656033992767334,-0.24141839146614075,0.6871354579925537,-0.5632979273796082,0.6440714001655579
t19057aep,try,0.085121288895607,0.6646444797515869,0.25243616104125977,0.7558465003967285,-0.08219358325004578,0.5734424591064453
t1966aep,ach,0.9500966668128967,0.0629296526312828,-0.3504437208175659,0.007692908868193626,2.2506370544433594,0.11816639453172684
t1966aep,dop,-0.23758596181869507,0.22975307703018188,-0.9950230717658997,0.19658523797988892,0.5198511481285095,0.26292091608047485
t1966aep,his,1.2857786417007446,0.14481410384178162,1.6366705894470215,0.037170276045799255,0.934886634349823,0.2524579167366028
t1966aep,pea,1.1118087768554688,0.16257260739803314,1.0887877941131592,0.17694449424743652,1.1348297595977783,0.14820072054862976
t1966aep,ser,1.2269392013549805,0.1138949915766716,0.2752199172973633,0.07926949858665466,2.1786584854125977,0.14852048456668854
t1966aep,try,1.3867731094360352,0.22777244448661804,1.2158470153808594,0.2763696312904358,1.5576990842819214,0.1791752427816391
t21045aep,ach,-1.3654004335403442,0.9973505735397339,-1.8018001317977905,0.99784255027771,-0.9290007948875427,0.9968585968017578
t21045aep,dop,-1.2378923892974854,0.9111533164978027,-1.0723804235458374,0.9150462746620178,-1.4034044742584229,0.9072604179382324
t21045aep,his,-0.7287717461585999,0.9380900263786316,-0.5243408679962158,0.9817808866500854,-0.9332026243209839,0.8943991661071777
t21045aep,pea,-0.49308380484580994,0.9293805360794067,-0.11727606505155563,0.9694296717643738,-0.8688915371894836,0.8893314003944397
t21045aep,ser,-0.9010797739028931,0.849423885345459,-0.42750000953674316,0.8458688855171204,-1.374659538269043,0.8529788851737976
t21045aep,try,-0.9336398839950562,0.8822581768035889,-0.9311639070510864,0.9239003658294678,-0.9361159205436707,0.84061598777771
t25534aep,ach,0.15691961348056793,0.7053765654563904,-0.4234597980976105,0.5978962182998657,0.7372990250587463,0.812856912612915
t25534aep,dop,-0.11223439127206802,0.8353404998779297,-0.0714503824710846,0.8357189893722534,-0.15301840007305145,0.8349619507789612
t25534aep,his,-0.20451250672340393,0.8769821524620056,-0.13462649285793304,0.9554573893547058,-0.2743985056877136,0.7985069155693054
t25534aep,pea,0.4360587000846863,0.7318980693817139,1.145241141319275,0.7379132509231567,-0.27312374114990234,0.725882887840271
t25534aep,ser,-0.25241994857788086,0.7373620867729187,-0.12986737489700317,0.775161862373352,-0.37497249245643616,0.6995623111724854
t25534aep,try,-0.035732559859752655,0.7523871660232544,0.08460403978824615,0.851671576499939,-0.15606915950775146,0.6531028151512146
